Timestamp,Std2Min,Elongation_L,Area_L,Elongation_M,Area_M,Elongation_R,Area_R,Brightness
2023-12-16 13:35:12,198.43834,1.651115410046367,1642.0,1.0659702567764453,2960.5,1.3402829552931432,1147.5,107.85805550340775
2023-12-16 13:35:22,203.88145,1.7039228736737466,1335.5,1.096900823660858,2524.5,1.3180968506486028,922.0,104.32375820827448
2023-12-16 13:35:32,201.98988,1.677721018195455,1459.5,1.0902974809453498,2679.5,1.2887042808960396,962.5,105.90868554135292
2023-12-16 13:35:43,205.286,1.6722618623219363,1357.5,1.0921471182292937,2546.5,1.341914146786948,909.0,104.43623387489208
2023-12-16 13:35:53,204.66753,1.6824495166089628,1272.5,1.1003776216959695,2421.5,1.3046907502482745,840.5,103.6901426212096
2023-12-16 13:36:03,203.78438,1.692750271446657,1489.0,1.0930879580647466,2743.0,1.305795255890869,1000.0,106.23044868103781
2023-12-16 13:36:13,202.7521,1.6690859655098185,1391.5,1.0915615549279145,2588.5,1.3216743675729163,937.0,105.00156846897
2023-12-16 13:36:23,204.03868,1.6818711114911793,1324.5,1.1027064500981447,2546.5,1.2845555756188816,879.5,104.48911356833499
2023-12-16 13:36:33,200.29965,1.6669576649320796,1603.0,1.0720740906046617,2922.5,1.3027503243868384,1082.0,107.38666686591134
2023-12-16 13:36:43,200.25299,1.6627431293651116,1540.0,1.0648719855017446,2809.0,1.352610409060573,1090.5,106.56053304251473
2023-12-16 13:36:53,196.90294,1.667222916999088,1801.5,1.0779227967685832,3128.5,1.3679550686279762,1291.0,109.34261609505862
2023-12-16 13:37:04,200.12415,1.6581772838309439,1670.0,1.0683128036239018,2943.0,1.3237276389075068,1120.5,107.59843932710797
2023-12-16 13:37:14,202.6907,1.6772378282150329,1438.5,1.0810683845732711,2682.5,1.2792908838075823,963.5,105.60015284544106
2023-12-16 13:37:24,200.14824,1.6816807805246894,1642.0,1.0738901841489041,2936.0,1.3183826463126698,1111.0,107.8608830951496
2023-12-16 13:37:34,202.84073,1.6775082745437813,1416.5,1.0708278288683448,2629.5,1.3049184261414064,942.5,105.14154596228994
2023-12-16 13:37:44,200.01205,1.6750052618902926,1526.5,1.0897805695471623,2798.0,1.3102433773351148,1058.5,106.41883512976196
2023-12-16 13:37:54,198.88696,1.6821996605977452,1786.5,1.0793015002553843,3174.5,1.337535028986939,1261.5,109.4864612240374
2023-12-16 13:38:04,205.02908,1.658533961880661,1446.0,1.0889038917910696,2713.0,1.3304579174676463,990.5,105.18162417786158
2023-12-16 13:38:15,201.47311,1.6546244733405233,1479.5,1.084838811224642,2763.0,1.3243355287321332,1041.5,105.70347651045367
2023-12-16 13:38:25,198.13354,1.6647911357422926,1658.5,1.0716706315234876,2900.5,1.276790998960014,1107.0,107.5100649803636
2023-12-16 13:38:35,203.43486,1.6938502429995168,1453.5,1.0869096232478552,2683.0,1.2711783247067507,950.5,105.40648172159496
2023-12-16 13:38:45,200.27928,1.666220818205756,1614.5,1.0840043894899016,2897.5,1.3210766762043837,1119.0,107.26645577845377
2023-12-16 13:38:55,203.17902,1.6755587487264503,1628.5,1.08802501100772,3014.0,1.3622605523768216,1116.0,108.26250723954375
2023-12-16 13:39:05,206.93509,1.6693922456082337,1241.0,1.0989892655470799,2419.5,1.335028134265963,849.5,103.3922609670759
2023-12-16 13:39:15,199.6675,1.6542104811197764,1699.0,1.0839082400165063,2993.0,1.3273391410290714,1191.0,107.62159190765547
2023-12-16 13:39:26,202.69289,1.6856197987777222,1404.5,1.0810917626192278,2606.5,1.2657017919573614,896.5,104.18772294182958
2023-12-16 13:39:36,203.16986,1.6661453816319876,1399.0,1.084153275675721,2631.0,1.2653331104149206,918.0,104.87292947011046
2023-12-16 13:39:46,203.6085,1.6802880560492839,1483.5,1.0862704711586233,2735.0,1.2798379277337872,987.0,105.70906849499673
2023-12-16 13:39:56,203.80254,1.6802425784909503,1469.5,1.0928580139622095,2727.5,1.2984818920776806,979.5,105.59161611517968
2023-12-16 13:40:06,202.40523,1.6758834052609257,1399.0,1.0859356914746863,2608.0,1.3537747321539788,962.5,104.46688686832096
2023-12-16 13:40:16,203.11208,1.669111791944164,1405.0,1.0933234149537643,2643.0,1.2860471187080702,929.0,105.72233101874373
2023-12-16 13:40:26,200.09953,1.6569957931183856,1601.0,1.070536591726083,2925.5,1.3682511726924012,1138.0,107.35917836983242
2023-12-16 13:40:36,200.76497,1.6648903724212827,1529.5,1.0662223144772747,2798.0,1.2712694054574223,1047.0,106.85061409085638
2023-12-16 13:40:47,202.55312,1.6828068117707449,1488.0,1.0927722709975947,2739.0,1.2259058442115829,968.5,106.07107377047383
2023-12-16 13:40:57,200.96025,1.6690621773869814,1528.5,1.0737180064078653,2795.0,1.272404942025439,1011.5,106.17486412457767
2023-12-16 13:41:07,202.05597,1.6857887933777915,1335.5,1.0904435570202713,2515.0,1.2880483097308904,884.0,104.50283472211147
2023-12-16 13:41:17,203.39273,1.6750333748075985,1508.5,1.0767125517128597,2783.5,1.3034657563947012,1005.0,106.6785078782172
2023-12-16 13:41:27,201.91122,1.6736779357164981,1549.0,1.082483344219294,2835.5,1.3551960418746567,1060.0,106.7833430618226
2023-12-16 13:41:37,205.81558,1.675367799842123,1211.5,1.1230840623782812,2400.0,1.3348002911920913,822.0,103.21783897103525
2023-12-16 13:41:47,198.90303,1.6512409486797872,1811.0,1.0797366043777679,3199.0,1.3295780886887203,1263.5,109.67578950131227
2023-12-16 13:41:58,202.22354,1.6663427954635992,1540.0,1.0830772581658705,2820.5,1.3340051923855718,1033.5,106.60115417591003
2023-12-16 13:42:08,200.96843,1.6667845645167256,1574.5,1.0886067770920957,2879.5,1.3696076291710504,1108.0,107.04989258989193
2023-12-16 13:42:18,200.18024,1.6605163029503842,1662.5,1.0769529727645717,2982.5,1.3569926596518542,1159.5,108.47798225058446
2023-12-16 13:42:28,202.30705,1.6881816094076114,1493.0,1.0976655232888104,2762.5,1.2951774751070526,998.0,106.39780859478816
2023-12-16 13:42:38,204.45996,1.683965485513558,1407.5,1.097066015232743,2649.5,1.2627808717729008,900.5,105.11048282503104
2023-12-16 13:42:48,203.42348,1.6511961793257166,1466.5,1.0755611341226636,2715.5,1.3012096645881432,968.5,106.06205131426252
2023-12-16 13:42:58,203.59538,1.684846192703862,1431.0,1.1014395205299174,2713.0,1.3609684116756062,1038.5,106.40164435010956
2023-12-16 13:43:08,nan,,,,,,,nan
2023-12-16 13:43:19,201.5477,1.6641539113714015,1596.0,1.0855181170647474,2888.5,1.332713879530549,1090.5,116.88335751473679
2023-12-16 13:43:29,204.71054,1.6677129041538548,1376.0,1.093101439534277,2630.0,1.3579163019221767,931.5,104.88385574820138
2023-12-16 13:43:39,202.47565,1.5507823686414473,49.5,6.791167148403499,2066.0,1.6701950541296164,1602.5,110.7318019401137
2023-12-16 13:43:49,202.3139,1.6592401105820673,1496.5,1.071005689757322,2767.0,1.2941782932705777,1025.0,107.16562277939782
2023-12-16 13:43:59,200.25476,1.6836096157561278,1640.0,1.084403940050794,2950.5,1.3554525442031806,1155.5,108.55543593786436
2023-12-16 13:44:09,197.52055,1.6432446482188408,1770.5,1.0656107530634573,3134.5,1.285159536764323,1191.5,124.57338352822431
2023-12-16 13:44:19,nan,,,,,,,nan
2023-12-16 13:44:30,202.93213,1.672078554277113,1381.5,1.1018173490798242,2638.0,1.3089566249912015,952.5,104.81057083501139
2023-12-16 13:44:40,201.34189,1.6677311321061052,1641.5,1.087060360329967,2967.0,1.3338986747322534,1134.0,108.14892936276328
2023-12-16 13:44:50,200.85068,1.6661674001613875,1616.5,1.0660333366110242,2915.5,1.333614068390037,1113.5,106.67771633738396
2023-12-16 13:45:00,205.01543,1.6850451633087977,1400.0,1.1103561518066545,2631.5,1.3099748605791044,943.0,105.80423273110864
2023-12-16 13:45:10,199.28758,1.626397508998343,1807.5,1.0505439872227527,3186.0,1.3258455957967952,1268.0,109.24656241710699
2023-12-16 13:45:20,201.99081,1.6754611523427696,1646.5,1.0778889916776644,2972.5,1.397754181685713,1166.5,107.32652061777125
2023-12-16 13:45:30,203.12657,1.6835275682242365,1434.0,1.0870101780835397,2646.5,1.2666735972473067,947.0,104.9466178631325
2023-12-16 13:45:41,207.1005,1.6797029635919178,1369.0,1.100626375058045,2639.5,1.2848359037797503,899.5,104.91529853123438
2023-12-16 13:45:51,201.19397,1.6647109994602,1727.0,1.0724085048607117,3128.0,1.3973893450151642,1250.5,108.75536229155598
2023-12-16 13:46:01,203.11192,1.6587115715274436,1593.5,1.0868613158860756,2917.0,1.3390289260971164,1080.0,106.85164570426039
2023-12-16 13:46:11,204.37015,1.6670129262448998,1462.0,1.0757796068197079,2741.0,1.3216583934337185,1000.5,105.72276132178055
2023-12-16 13:46:21,202.96855,1.6708330603831871,1475.5,1.093527118299986,2712.0,1.3268755844737432,1020.0,105.4491790352154
2023-12-16 13:46:31,206.0759,1.690039882519918,1408.5,1.109639810589276,2654.0,1.2693031393231506,920.0,105.1616419173204
2023-12-16 13:46:41,205.76175,1.6881183810095512,1215.5,1.0914483830593258,2393.0,1.304008838247985,826.5,102.78063415049697
2023-12-16 13:46:52,204.87964,1.684413937331551,1446.0,1.0852214013921238,2732.0,1.2724587770583857,949.5,105.72213935346107
2023-12-16 13:47:02,206.77257,1.6860322733995663,1366.5,1.0923433858331957,2643.5,1.3360010124687651,953.5,104.89455239046627
2023-12-16 13:47:12,206.1478,1.704074610698787,1295.5,1.1175462783766539,2510.0,1.3629565613339403,885.0,103.58767603950184
2023-12-16 13:47:22,205.48091,1.6735299896766958,1371.5,1.0860737533315727,2597.5,1.272861809453338,892.0,104.52619766866567
2023-12-16 13:47:32,208.65091,1.684564458606563,1144.0,1.0952054560885223,2291.0,1.2992174422747096,743.5,102.01215488251157
2023-12-16 13:47:42,206.01025,1.7080263955331407,1221.0,1.109557280680539,2367.5,1.2197517752476337,765.5,102.91932212846424
2023-12-16 13:47:52,202.72345,1.662722927119737,1539.0,1.0794989534301644,2822.5,1.2895367024351767,1021.0,106.14216717622085
2023-12-16 13:48:02,205.5641,1.6808024547094191,1325.0,1.0887243159645303,2561.5,1.3183778079786121,897.5,104.16978321664213
2023-12-16 13:48:13,208.14,1.7154685536885683,1232.0,1.1228423905390033,2460.5,1.3269170863927828,818.5,103.26034621856127
2023-12-16 13:48:23,204.13353,1.6702307009064379,1494.5,1.082677616653769,2798.0,1.3945168578673637,1058.0,105.94307455297584
2023-12-16 13:48:33,206.26636,1.7083626677453723,1151.0,1.0908265529796404,2306.5,1.3373269109821775,790.5,101.97927256272474
2023-12-16 13:48:43,209.62772,1.6942033204346731,1034.0,1.1136026964416588,2117.5,1.2583879146196646,649.0,101.019879142301
2023-12-16 13:48:53,204.9501,1.683267693293993,1450.0,1.0763605518352708,2724.5,1.292533105985466,962.5,105.50944837890889
2023-12-16 13:49:03,206.35278,1.660521726962149,1327.0,1.0941483348686698,2572.5,1.3811914626953976,937.0,105.21509353147015
2023-12-16 13:49:13,205.64227,1.6713042387278279,1457.0,1.1009080402112061,2735.0,1.2815161590580093,964.5,105.49317462551991
2023-12-16 13:49:24,208.96544,1.6855139573781166,1167.0,1.0914315293543773,2366.0,1.3069446384706649,768.0,103.05853618263625
2023-12-16 13:49:34,213.4197,1.580052688823733,458.0,1.1177223887480272,1311.0,1.2040776210452,254.0,94.56714056353427
2023-12-16 13:49:44,201.51959,1.6579591442505333,1668.5,1.067277651925416,3022.5,1.2664264858271772,1124.0,107.94645065481211
2023-12-16 13:49:54,202.91374,1.6798679075475744,1446.0,1.0650059868458388,2757.5,1.303518763281943,998.5,106.04228528512324
2023-12-16 13:50:04,205.78839,1.7016451557826442,1192.5,1.0998645903368651,2335.5,1.306430215566646,795.0,102.82866493129305
2023-12-16 13:50:14,202.89008,1.65842426567115,1500.0,1.078945482890856,2779.0,1.2468390821042707,970.5,106.45247226870104
2023-12-16 13:50:24,208.20665,1.6860961769442597,1227.5,1.0910852925340544,2406.0,1.243234380873047,772.5,102.84539219874986
2023-12-16 13:50:35,205.13185,1.6958274986049657,1305.0,1.0895126132254465,2504.0,1.2949091732554918,862.5,103.9668744434286
2023-12-16 13:50:45,205.99258,1.685825426938116,1304.5,1.087960815205968,2486.0,1.2114728549347742,803.5,103.79015498848571
2023-12-16 13:50:55,207.99074,1.6973520465969736,1129.0,1.098257319300211,2318.0,1.33799865097631,782.5,101.85278094257876
2023-12-16 13:51:05,203.39673,1.6774228741566342,1528.5,1.099879479710225,2832.5,1.3006511470118187,1033.5,106.35920289352052
2023-12-16 13:51:15,204.74103,1.672324710010468,1579.0,1.0859870015368829,2927.5,1.3229471299227429,1059.5,106.96456302884906
2023-12-16 13:51:25,205.35954,1.6850153025494317,1324.0,1.079621568494371,2545.5,1.3406592332105567,923.5,104.13661763929674
2023-12-16 13:51:35,204.45718,1.6885036352233398,1393.0,1.0933797966362122,2624.0,1.2774831863540148,944.5,104.99334415000435
2023-12-16 13:51:45,206.89188,1.6887010728006184,1273.0,1.0835801319858227,2465.5,1.2495964085541187,794.5,103.85302237606629
2023-12-16 13:51:56,204.34506,1.6648197844891808,1467.5,1.0947904385683875,2745.0,1.2753119210176638,978.5,105.94913943499704
2023-12-16 13:52:06,202.9779,1.6666516078480855,1464.0,1.087429679397168,2739.5,1.3102826342160014,986.5,106.4318146087418
2023-12-16 13:52:16,208.06192,1.7013801672444084,1324.5,1.0877477550729737,2607.5,1.3131910467059502,882.0,104.73622415548103
2023-12-16 13:52:26,205.43442,1.6974275655936406,1217.5,1.0997901305104478,2392.5,1.3407960370760021,843.5,102.99545571500508
2023-12-16 13:52:36,205.04277,1.6842297986644712,1335.5,1.0981801402874447,2545.0,1.228564243756969,861.0,113.29141153811186
2023-12-16 13:52:46,nan,,,,,,,nan
2023-12-16 13:52:56,206.72441,1.692395930122001,1258.5,1.1122029913020757,2474.0,1.2682763130821848,823.5,104.14607318598813
2023-12-16 13:53:07,nan,,,,,,,nan
2023-12-16 13:53:17,nan,,,,,,,nan
2023-12-16 13:53:27,nan,,,,,,,nan
2023-12-16 13:53:37,nan,,,,,,,nan
2023-12-16 13:53:47,nan,,,,,,,nan
2023-12-16 13:53:57,200.39905,1.664128512868249,1664.5,1.0899249682258547,2995.0,1.2929857217230925,1136.0,107.91865332072022
2023-12-16 13:54:07,200.0775,1.659451078892822,1828.0,1.070734299181145,3229.5,1.3315678702878322,1261.5,109.66982289431624
2023-12-16 13:54:18,202.45796,1.6823389484872093,1503.0,1.0755572517256937,2799.0,1.3006187593284442,1014.5,107.14548283602927
2023-12-16 13:54:28,206.12999,1.68971008696131,1318.0,1.1023995398844861,2568.5,1.271462145622404,880.5,104.63614932058792
2023-12-16 13:54:38,208.28897,1.6869344177278334,1176.0,1.1058097254016912,2388.0,1.3076562219859347,781.0,102.99051060847981
2023-12-16 13:54:48,210.27194,1.7165716199906838,1009.5,1.1229184294747414,2168.5,1.3062075657087067,668.0,101.09676555580899
2023-12-16 13:54:58,205.93202,1.67849871217378,1350.5,1.0984477018138674,2599.0,1.255489240788711,872.0,105.0350142855881
2023-12-16 13:55:08,204.2988,1.6999001227319654,1517.0,1.0764977496186776,2842.0,1.3247678632693618,1038.5,106.9512623825131
2023-12-16 13:55:18,207.2865,1.6908660620909417,1190.0,1.1140901973643538,2373.5,1.3141549395320864,812.5,103.16047852469936
2023-12-16 13:55:29,202.47183,1.6819688528361523,1522.5,1.0867474756900963,2810.0,1.2759057221282197,1008.0,106.35800378750605
2023-12-16 13:55:39,209.65137,1.7081376801657127,1008.0,1.1090466089334012,2100.5,1.3179731874082776,658.0,100.4964970082891
2023-12-16 13:55:49,207.3922,1.6924787402652328,1368.0,1.1042091308164101,2639.5,1.2737458142070446,882.0,105.4414654134231
2023-12-16 13:55:59,204.68533,1.6584878836294368,1428.0,1.0846453048217954,2705.5,1.287784963412291,933.5,105.71512099685484
2023-12-16 13:56:09,205.69368,1.6785997352183846,1401.5,1.0912469171898307,2663.5,1.3454981774008554,959.5,105.60195542853509
2023-12-16 13:56:19,203.9472,1.6863632560834338,1402.0,1.0967009593836479,2659.5,1.305148801732611,948.0,105.1405200634708
2023-12-16 13:56:30,203.13316,1.66176714303733,1635.5,1.0950701216176681,3005.5,1.3416851629908766,1112.0,108.39824898451063
2023-12-16 13:56:40,203.35394,1.6803025058798156,1565.0,1.0733380748534622,2891.5,1.3725693308371019,1094.0,107.18497714444348
2023-12-16 13:56:50,202.18404,1.6640792689292814,1638.5,1.0972055720123257,2979.5,1.3201039981194909,1120.0,107.64319519079308
2023-12-16 13:57:00,204.05696,1.6939459055550778,1442.5,1.0847349807215276,2726.0,1.2533839309003376,927.0,106.06430126317099
2023-12-16 13:57:10,204.52168,1.7013505822836945,1399.0,1.097184406009741,2666.5,1.355729760725873,965.5,105.51071016405703
2023-12-16 13:57:20,205.22916,1.6784633061190561,1353.0,1.1024229417244802,2608.5,1.2520290946384642,882.0,105.2608540310346
2023-12-16 13:57:30,202.96957,1.6712563203728872,1630.0,1.083149344052954,3003.5,1.3161864804703207,1117.0,108.38198591114818
2023-12-16 13:57:41,206.91312,1.7067852369451544,1391.5,1.1017756939837269,2687.5,1.3311523833928942,971.5,106.10741144267082
2023-12-16 13:57:51,198.07076,1.647346339400364,1915.5,1.0862833809444317,3348.0,1.3403182107552554,1363.0,111.16127432870725
2023-12-16 13:58:01,202.92001,1.6622631565002595,1558.5,1.0889051449850784,2887.0,1.37421870575102,1082.5,106.86320547184118
2023-12-16 13:58:11,200.93471,1.6725125242170111,1615.0,1.0844515626933375,2949.5,1.323722949642132,1097.5,107.73266938403026
